gene_name	1-2	1-3	1-4	1-5	1-6	O-1	O-2	O-3
Slc25a1	41	355	275	146	243	527	576	538.001
Slc25a10	0	0	0	0	0	96	0	0
Slc25a11	1246.14	1248	2173	1685	1837.01	2639.01	4548.08	3101.98
Slc25a12	249	252	528	753.996	745.997	758	1514	825
Slc25a13	1	24	0	0	0	0	31	61
Slc25a14	0	0	0	205	211	118	93	162
Slc25a16	416.001	303	286	148	556	349	441	394
Slc25a17	38	205	419	191	351	628	453	671
Slc25a19	0	142	104	39	0	189	237	357
Slc25a2	0	0	0	69	0	0	0	0
Slc25a20	8042.96	7358.02	8021.02	6534	8791.99	8865.01	11280	11703
Slc25a22	233	584.001	257	92	544	0	355	600
Slc25a24	667	875	1164	1423	1089	1807	4381	2293
Slc25a25	5.24135	89	0	0	240.489	0	261.296	276.091
Slc25a27	0	0	50	0	103	6	66	107
Slc25a28	367	136	236	509	496	671	1386.99	973.005
Slc25a29	0	0	0	0	158	5	0	81
Slc25a3	20945.6	21747.1	20412.7	25569.2	28951.4	19514.4	17536.1	22679.6
Slc25a30	71	277	244	336	98	636	433	218
Slc25a32	444.001	0	0	266	69	249	251	159
Slc25a33	851.035	3194.41	3406.8	4237.58	3393.5	4243.4	4684.03	6971.62
Slc25a34	0	8	0	0	0	28	0	0
Slc25a35	0	0	2.52E-41	3.43E-31	106	0	0	40
Slc25a36	677.902	732.452	405.565	605.526	595.805	1017.42	1593.36	631.903
Slc25a37	606.294	3606.45	1503.43	4997.66	4942.79	4745.06	4129.88	3790.59
Slc25a38	639	491	1139	552	1035	808.999	1326	1216
Slc25a39	1105	985.998	576	1975.99	2292.97	2658	3411.94	2522.99
Slc25a4	0	28	35	0	0	4	81	7
Slc25a40	51.3063	0	45	4	8	0	102.432	0
Slc25a42	0	0	47	0	0	160	0	80
Slc25a43	42	0	0	27	0	33	71	86
Slc25a44	357.001	458.999	150	470	395	691.998	1298.01	1812.02
Slc25a45	129	669.998	1527.99	259	284	435	2121.98	1462.98
Slc25a46	550.371	260	593.627	202.859	277.823	1131	1371	1294
Slc25a47	0	93	0	110	0	0	0	85
Slc25a5	3746.94	5521.89	8825.29	6740.55	5879.82	7525.89	11648.9	11580.9
Slc25a5-ps	14.5464	50.2544	39.013	45.1845	42.201	52.3957	87.3214	97.8518
Slc25a51	491	525	1558	831	644	1526	1013	1043
Slc25a53	62	223	130	128	98	101	113	37
Slc26a1	2.00104	2.00218	1	116	0	72.1196	114	112
Slc26a10	7.81973	12.7375	32.6504	34.8391	14.5747	28.7791	17.5025	99.8612
Slc26a11	2139.97	1871.02	2842.98	3065.99	2876.96	2229.04	1994	1555.03
Slc26a2	790	361	293	399	95	265	614.001	1795
Slc26a3	0	0	0	0	0	0	12	0
Slc26a4	138	11	62	2	0	0	0	0
Slc26a6	0	0	0	109	0	0	110	46
Slc26a9	142	0	0	5	0	61	0	0
Slc27a2	0	150	88	31	0	0	93	0
Slc27a4	2741	6682.01	4734	4570	4776	8282.99	10313	9846.97
Slc28a2	2036.1	2468.99	2320.11	1878.97	3076.93	1783.54	3344.78	4876.21
Slc28a2b	2.93192	1.08E-18	2.90314	4.72E-20	5.31E-21	1.43304	4.18658	2.75828
Slc29a1	132.92	69	77.9017	143	0	473.919	314.949	593
Slc29a2	0	30	0	0	0	0	1	0
Slc29a3	163	53	0	7	158	283.767	102	209
Slc2a1	45050.4	41061.7	41746	38820.9	41905.2	29132.1	41730.6	50205.8
Slc2a3	26132.3	46861.5	51618.3	35122.1	43160	29414.1	66079.4	119303
Slc2a4rg-ps	0	0	0	6	56	1	6	55
Slc2a6	3538.04	7344.9	8246.25	7784.17	8744.12	13739.1	13254.1	16262.6
Slc2a9	0	6	3	9	0	2	36	0
Slc30a1	0	33	156.986	0	0	49	202	94
Slc30a4	0	53	8	0	0	48	0	0
Slc30a5	185	116	130	252	351	371.999	626.001	330
Slc30a6	217	106	53	160	371	1115	1276	995.997
Slc30a7	445.869	784.06	756.569	868.389	925.277	1308.91	1589.35	1470.37
Slc30a9	3017	2293.01	2753.01	3231.01	2464.01	2518.01	3722	2811.02
Slc31a1	38821.8	28034.7	21984.9	34616	46945.1	29126.4	26089.5	27741.3
Slc31a2	28754.8	22477.4	17121.7	32195	29070.4	26250.3	24521	23330
Slc32a1	337	246	594	666	325	328	139	199
Slc33a1	0	0	1	53.9807	0	413	205	204.996
Slc35a1	0	0	0	19	103	0	122	260
Slc35a2	811.999	1372	1709	506	1343	1457	1407	2078.99
Slc35a3	68.8846	296.954	217	306	325	653	475	564.214
Slc35a4	1190.65	1346.01	1917.22	2431.02	2477.97	2719.56	3138.19	3960.48
Slc35a5	1506	2420	2538.01	2023	1347	4926.99	7058.98	5253.99
Slc35b1	471	496.998	905	926.004	217	1340.99	1045.01	471
Slc35b2	330.999	419	8	470.998	92	803.002	1396.01	1719.98
Slc35b3	536.001	550	307	36	366	814	985.999	852.999
Slc35b4	56.9639	0	120.853	0	0	0	3	51.8443
Slc35c1	6	0	82	4	59	2	173	246
Slc35c2	651.998	545.001	1159	796.001	839	1911.99	1433	1602
Slc35d1	1	23	11	0	0	6	2	0
Slc35d2	90	158	267	252	176	145	986.996	552
Slc35e1	1161	2070	1116	1808	2111	1794	4121.98	5011
Slc35e2	0	233	160	203	75	4	91	8
Slc35e3	106.949	247.921	95	225	116.738	68	893.276	390.329
Slc35e4	80.0001	127	120	360.001	894.003	796.993	1028.99	718.999
Slc35f5	75	571	401	140	511	571	1343	1047
Slc35f6	1513	1158.99	1176	1053.01	1139.01	2243.01	1650	1608
Slc35g2	0	3	0	0	0	0	17	0
Slc36a1	129	59	253	80	108.6	377	203	305
Slc36a2	0	1	0	1	0	12	0	0
Slc36a3	0	93.0001	145	147	24.3996	226	204	113
Slc36a3os	201	145	100	192	120	625	297	130
Slc36a4	688.002	184	216	37	180	249	181	105
Slc37a1	0	0	2.00287	332.999	78	158	212	373.211
Slc37a2	526.001	516.001	412	566	538.999	1084	1221.01	1177
Slc37a3	465.75	432.919	642.867	1049.36	803.71	1089.8	1156.69	699.771
Slc37a4	28	80	282	246	4	403	759	123
Slc38a1	1610	4712	1337	6152.92	6767.04	5840	4925.99	6271.02
Slc38a10	321.999	778.843	478.302	552.999	543.998	598.414	1507	915.883
Slc38a2	2855.01	9875.97	3257.99	10437	8548.94	8676.93	19176.9	21043.2
Slc38a6	1	0	36	98	37	67	130	20
Slc38a7	257	374	269	274	551	287	716.001	680.999
Slc38a8	0	0	0	0	0	0	54	0
Slc38a9	244	90	231.171	351	443	289.052	385	295
Slc39a1	18	107	40	216.483	262.482	139	132.562	127
Slc39a1-ps	0	0	0	5.51693	14.518	0	1.43843	3.26E-31
Slc39a10	0	0	0	0	0	1	82	0
Slc39a11	425	89	93	133	70	479.997	254.999	514
Slc39a13	126	318	185	25	256	210	91	395
Slc39a14	0	0	271	62	0	215	245	272
Slc39a2	21	104	0	0	0	0	293	54
Slc39a3	158	184	195	125	110	598.997	110	1
Slc39a4	310.999	495	856.997	1778.98	952.999	2523.98	4058.96	2373.01
Slc39a6	0	60	16	24	174	414	630	489
Slc39a7	2339.74	1327.71	1938.21	1589.47	1589.09	2450.35	6625.94	5883.31
Slc39a9	121	292	52	625.269	22	1096	519.001	522.001
Slc3a2	52897.9	46793.6	63604.6	47055.8	47855.2	45743.4	42179.5	46834.1
Slc40a1	20492.3	16832.7	32050.9	11694	15033.8	20688.8	23170.6	22207.2
Slc41a1	3	3	0	0	59	249	166	42
Slc41a2	0	8	0	8	0	0	70	184
Slc41a3	0	88	292	8	1	183	443.001	422.001
Slc43a2	2689.82	1744.99	2051.58	2256.31	817.797	3096.74	3695.59	3103.5
Slc43a3	1261	2105	449	2343.99	1435	2364	3166.02	3742.02
Slc44a1	677.999	1121	968.998	1622	429	3386	2406.99	3376
Slc44a2	1223	3547.99	3797.01	3121.91	1749.99	4926.98	8957.93	7842.85
Slc44a3	8	0	0	57	59	44	0	34
Slc45a2	22	0	0	17	0	0	0	0
Slc45a4	57	325.988	255	333.687	629.971	28	667.573	413.275
Slc46a3	25	392	281	530.998	408	153	360	449.999
Slc48a1	517.001	611.999	871.001	415	606.002	2051.99	3086.99	2457
Slc49a4	2844	4117	3262	3634	4545.96	2207.99	2466.96	4972.92
Slc4a1	0	18	0	0	0	0	0	0
Slc4a11	0	0	10	0	18	0	76	0
Slc4a1ap	52	348	235	189	174	405	983.997	584.001
Slc4a2	232.915	506.517	238.185	747.887	407.23	442.745	395.359	248.359
Slc4a7	37	29	167	160	273	268	313	266
Slc4a8	0	58	17	0	0	0	27	100
Slc50a1	55	127	149	210	122	460	362	121
Slc51a	1.32493	3.54E-18	4.57283	6.91883	3.87195	1.42852	3.47E-37	3.38027
Slc52a2	52	471	509.001	341.999	580.001	672.002	812.007	478.999
Slc52a3	0	151	0	40	88	152	283	128
Slc5a11	89	0	69	0	0	0	132	68
Slc5a3	0	1	0	1	0	83	0	0
Slc5a6	15	1	0	28	0	0	84.3275	0
Slc66a2	2190	3153.02	3710.05	3189.97	3635.02	2216	5029.99	4896.92
Slc6a12	52	344	15	203	122	783.001	2479.29	809.999
Slc6a13	1152	984	792	2242	789	1684	1201.7	575
Slc6a19	0	0	0	0	0	0	0	70
Slc6a20a	69.3094	1	0	0	0	2	41.1667	0
Slc6a20b	4.58211	2.75133	2.98895	5.16606	1.48163	3.24818	19.003	14.776
Slc6a4	19	1	0	0	0	0	0	0
Slc6a6	10694.1	13009.8	13316	12547.2	13764	11570.1	14919	19701.9
Slc6a8	270	46	31	27	5	8	75	1
Slc7a1	230	100	253	253	74	204	76	41
Slc7a11	19262.9	34812	45891.5	38094.5	48126.8	91484.7	80769	118606
Slc7a15	18	0	0	0	0	0	0	0
Slc7a2	0	0	0	0	70.9999	106	118	0
Slc7a4	0	0	0	0	0	168	0	0
Slc7a5	40	95	182	598	521	494	1191	518
Slc7a6	123	0	1	297	140	377	161	118
Slc7a6os	947.998	1061	1134	902.001	1101	1470	1697	1490
Slc7a7	6	1	0	3	0	245.532	157.842	53.4111
Slc7a8	433	376.999	20	440	89	150	303	226
Slc8a2	0	1	0	0	11	0	0	0
Slc8b1	1890	3004.96	2233	2453.99	3392.01	4658.14	4544.02	4174.95
Slc9a1	140	201	280	457	162	258	173	494
Slc9a3r1	4594	8195	6702	6017	10449	14100	24846	31023
Slc9a3r2	14	0	0	0	194	94	23	91
Slc9a5	3	0	0	0	1	0	51	0
Slc9a6	121	53	68	266	29	682	836	204
Slc9a8	947.001	924.002	363	737	713.002	966	968	552
Slc9a9	40	111	119	123	59	396	128	182
Slc9b1	12	10	0	0	0	0	0	0
Slco2a1	0	1	0	15	1	0	0	0
Slco3a1	195	699	1414	509	1014.01	738.001	1613.01	1966
Slco4a1	639	827	410.001	783.999	637	299	2031.02	974.994
Slco4c1	369	582	547	820	225	513	1140	384
Slf1	14	0	18	0	29	0	0	0
Slf2	756	786	482	851.998	428	1386	807.001	1003
Slfn1	30427.2	43108.7	49787.2	48403.5	63419.6	47555.8	63853.3	44050
Slfn10-ps	643.334	1272.82	494.087	1544.1	1422.9	1451.11	1422.63	2084.61
Slfn2	83743.4	87929	114191	89024.2	109194	148640	139571	134611
Slfn3	26.6361	26.5854	27.7982	138.188	133.245	127.448	162.718	252.022
Slfn4	154191	139052	210509	179887	191617	102085	108017	112752
Slfn5	3283.18	3260.8	9618.2	3699.02	4415.91	1705	1335	1305.5
Slfn5os	4.8583	1.2099	7.95375	0	4.07541	1	0	1.50233
Slfn8	2980.34	4551.03	6772.73	2821.32	4842.03	1853.47	4046.09	3802.37
Slfn9	134.317	410.202	631.319	118.614	350.097	103.409	41.2626	486.976
Slirp	59.2277	127.581	63.1411	183.893	186.922	371.201	125.169	122.312
Slit2	0	65	0	0	0	0	23	0
Slk	1523.99	2222.99	2012.02	1661.99	1513.99	2835.01	4723.98	3341
Slmap	528.996	849.999	881	815.001	1331.01	1324	1432	921
Slmapos2	0	1	1	5	4.88236	4	0	1
Slpi	82131.7	161016	135324	281700	301186	458951	294383	379626
Sltm	809.001	1167	1078	1074	717.001	1484	2181	1307
Slu7	3260.99	3127.96	1881	1827	2479.98	5406.02	6567.02	5748.13
Slx1b	2	75.227	80.972	209	261.628	64	2.03605	68.1423
Slx4	292	76	0	90.0001	89	37	72	85
Slx4ip	296.001	10	0	13	68.8745	25.5517	163.773	239.617
Smad1	105	488	309	26	78	228	163	239
Smad2	493.999	463.999	525	433	710	938.996	2556.01	1918
Smad3	3530	3160	1850	6090	3521	2010	2346	2810
Smad4	8295.33	5371.91	5944.12	5899	5336.93	4833.09	6623.78	5490.92
Smad5	0	5	0	21	0	0	26	0
Smad7	2194	1886	1420	3421	1934	2346	1070	2243.98
Smagp	0	34	1	0	0	0	0	0
Smap1	1711.65	1697.79	1791.8	2941.39	2860.58	2985.12	2363.58	2217.71
Smap2	2329	3149.01	3718.98	4003.05	2808.01	3754.02	5684.06	3487.01
Smarca2	109	361	623	358	377	432.001	754	1248
Smarca4	83	278	502.001	248	261.999	393	719.999	785.995
Smarca5	1055.81	1637.48	1804.5	1056.04	1147.25	1206.15	2920.84	2566.39
Smarca5-ps	126.331	184.748	188.975	133.493	79.413	119.487	357.617	320.503
Smarcad1	231	57	219	108	28	316	46	173
Smarcal1	17	5	0	6	11	184	275	185
Smarcb1	356	320	302	169	200	591.001	878.001	750.001
Smarcc1	16	55	84.8981	9	23	69.9417	187.771	136.948
Smarcc2	118	296	233	793.002	65	726	975.997	602.999
Smarcd1	0	19.9935	2.19953	34	0	8	152	67
Smarcd2	560.001	1631	259	451.001	1419	2030	4061.96	3033.07
Smarcd3	20.7278	9.27815	1.76247	122.641	34.8229	58.1521	32.017	93.4758
Smarce1	463.774	460.828	367.865	417.53	257.793	766.204	1027.07	789.462
Smarce1-ps1	268.404	365.506	235.951	172.614	112.949	352.162	602.545	516.887
Smc1a	279	568	599.002	674.001	177	746	788.999	958
Smc2	0	0	0	0	0	0	13	25
Smc2os	0	0	11	0	0	5	2	0
Smc3	197	280	492	178	244	528	1159.97	597.331
Smc4	532	408	653	611	1040	1321	949.997	956.997
Smc5	36	110	59	4	0	63	77.0001	149
Smc6	123	226	196	304	406.001	525	572	140
Smchd1	10718.7	8497.12	10730.7	7150.06	10209.8	6455.14	4705.99	8013.14
Smcr8	795.556	1531.79	1234	2137.93	2696.82	1467.59	2158	2259.8
Smdt1	681.998	955.003	874.001	1105.01	808.002	1470.01	1628.01	1139.01
Smg1	2713.99	2123	1661	3225	2666	1968	1822	1930
Smg5	375	440	185	615	212	698	998	364
Smg6	110	353	173	440.999	470	342	723.998	336
Smg7	437	833	390.999	831.997	816.005	411	462	1127
Smg8	73	131	91	202	38	191	1522	598
Smg9	102	248	175	158	423.001	377	910.001	753.001
Smgc	0	0	0	0	0	0	0	12
Smim1	0	1.3937	6.66E-15	1.58E-25	4.54E-14	13.7058	2.31E-30	3.77E-29
Smim10l1	0	0	24	2	0	31	67	6
Smim11	310	218	344	371	359	436	262	234
Smim12	287	568	679	1084	867	1531	1276	924
Smim13	33	90	102	208	158	205	389	210
Smim14	10359.2	12262.9	8883.77	16706.9	17870.9	19398.3	18526.2	14468.3
Smim15	1365.99	990.998	1155.01	1723.01	1716.02	3686.89	3118.96	2596.01
Smim18	0	0	10	0	0	0	0	1
Smim19	458.002	200	534	1042.99	532.001	743	671.997	755.997
Smim20	741	237	573	771.001	644.002	1484	1227	1050
Smim24	0	69	25	0	0	0	0	21
Smim26	0	2	0	6	0	0	0	10
Smim27	19.8829	11.3105	15.5827	58.3802	10.4255	51.3721	24.9376	24.9103
Smim3	20815	24556	24357	28851	29869	31227	28050	38249
Smim38	0	1	2	124	0	0	0	54
Smim4	215	245	289	389.001	315	371	408	255
Smim40	7	0	27	0	6	0	15	0
Smim41	0	96	0	18	0	19	31	46
Smim5	4	0	0	22	0	0	8	1
Smim6	0	0	3	25	1	19	11	11
Smim7	1839.01	1712	1804	2184	2033.99	2887.01	3382.98	3499
Smim8	201	292	81	402.999	219	603.001	398.001	239
Smkr-ps	0	121	69	110	169	118	13	21
Smn1	793.001	635.001	705.998	1456	959.003	695	1050	607
Smndc1	5384.2	4542.78	5949.03	5100.45	6528.47	5749.12	3500.19	3773.84
Smox	98327.8	89773.9	86086	81629.6	111469	65559.6	90564.7	138690
Smpd1	10	0	0	4	223	122	194	416
Smpd2	464.509	232.563	86.8231	748.796	525.648	360.056	838.917	481.617
Smpd4	4.00008	5	125	24.0001	1.00001	8	69.0001	14
Smpd5	2473.14	3877.17	2467.98	3550.09	4161.92	4726.64	6329.01	3301.14
Smpdl3a	904.002	639	1236	1437	2438.01	2713.99	5504.92	3141.03
Smpdl3b	116	345	94	750	582	1932	2366	2319
Sms	0	5.53291	4	0	4.17E-05	7.17693	43.2404	63.6857
Sms-ps	0	3.46709	3.17873	0	3.99996	2.82307	44.7596	20.3144
Smt3h1-ps	0	1	3	0	0	0	5.51397	8
Smt3h2-ps4	3.34E-07	1.18E-05	0.004837	4.7797	5.49E-06	9.29443	6.40E-06	2.97255
Smtn	0	3	0	0	0	217.541	104.827	0
Smu1	785	2019	1572.76	1357.32	1441	2375	3943.93	3754.01
Smug1	0	0	0	9	0	78	225	2
Smurf1	0	128	130	131	188	201	425	83
Smurf2	550.001	422	441	1453.01	705	866.997	742.001	743
Smyd2	4	22	0	0	0	0	0	0
Smyd3	0	50	227	135	161	119	145	204
Smyd5	0	0	17	0	0	44	168	180
Snai1	238	647	1115	973	870	1003	1059	2128
Snai3	0	1	5	56	130	0	26	0
Snap23	53537.1	48074.1	73517	41270.6	60244.5	49104.3	52628.2	57334.6
Snap29	3769	2193	2710	1899	2511	2730	3806	3277
Snap47	18	23	3	1	0	14	358	146
Snapc1	2148.69	1887.47	3113.89	2923	2821.01	2308.29	3425.04	3715.66
Snapc1l	7.4273	14.5838	0.109633	9.93E-09	4.04E-09	35.0092	38.4969	11.5009
Snapc2	182.367	267.112	89.6657	0	107.922	498.228	476.455	409.241
Snapc3	787.592	335.02	560.489	283.298	224.192	587.404	584.111	557.075
Snapc4	0	0	0	4	0	154	256	0
Snapc5	580	618	632	714	384	1061	1374	740
Snapin	464.7	130.136	363.828	715	103	371.75	947.439	578.132
Snca	4	284	0	32	0	46	190	19
Snd1	54	76	277	233	300	93	721.999	49
Sned1	0	283	0	6.08E-29	1	34	79	66
Snf8	1369.38	1509.39	1366.74	2125.71	1871.98	2653.57	2148.77	2157.78
Snhg1	1686.99	247	945.999	659.001	398.999	324	424	317
Snhg10	1	4	0	39	0	24	4	4
Snhg12	129	24	0	24	15	65	18	14
Snhg14	0	35	1	0	59	2.61E-24	1	116
Snhg15	338	231	512	482	177	136	188	196
Snhg16	0	106	49	35	0	99	90.9206	52
Snhg17	36	0	0	0	1	3	32	11
Snhg20	234	50	15	115	140	185	179	372
Snhg3	57.0523	94.5466	56.5366	360.816	173.719	197.008	79.6377	60.6349
Snhg4	499	56	101.375	281	3	231	56	148
Snhg5	97	324.462	329.62	457.88	402.966	403.558	447.164	335.852
Snhg6	8	57	6	27	6	35	11	13
Snhg8	38	89	128	131	68	154	73	116
Snip1	27	543	372	789.994	546	690.987	1487.95	1691.99
Snn	0	0	0	0	0	0	46	0
Snora57	0	1	0	9	1	0	2	1
Snora73a	1.49543	2.43256	3.73069	1.08683	3.01E-37	4.68302	1.13726	1.43E-24
Snrk	1480	1408	2656	1233	2010	1214.01	3664.98	1665.99
Snrnp200	239	504.999	151	535	424	273	905	483
Snrnp25	33	41	90	173	64	209	49	107
Snrnp27	1436.68	1150.84	1568.79	1296.29	1448.79	2158.41	1601.85	1266.87
Snrnp35	184	96.0001	47	147	117	178	257.999	147
Snrnp40	645	358	320	590	271	323	743.001	748
Snrnp48	536.001	167	357	602	383	622.001	687	326
Snrnp70	1368	2198	1827.99	1783.01	1462	2006.98	2560.99	2765.01
Snrp1c-ps1	3.05665	1.0245	1.11355	0	2.0173	1.02362	2.30172	0
Snrpa	112.389	280.224	60.5833	151.274	163.445	315.248	315.725	248.584
Snrpa1	42	161	38	88.0001	56	123	383	298
Snrpb	817.922	3152.62	2068.82	2628.81	3227.68	4977.53	5866.53	6015.05
Snrpb2	145.271	230.634	253.575	414.542	342.352	392.544	472.491	196.718
Snrpc	2520.71	2290.66	3211.18	3113.25	2859.29	3509.7	3153.45	3275.81
Snrpd1	73.2358	50.5828	34.6062	153.767	24.4864	168.332	193.426	93.39
Snrpd2	57.3244	74.0438	98.0107	313.912	219.182	374.826	281.579	293.52
Snrpd3	108	187	212	467	313	472	854	566.001
Snrpe	66.8512	62.7395	112.893	240.717	144.12	323.595	359.177	237.941
Snrpert	10.1488	12.2605	35.1071	53.8084	18.6779	86.2842	65.4048	46.0529
Snrpf	13	17.2355	6.58405	42.1893	19.5753	73.7084	46.6469	24.5334
Snrpg	61.1732	63.148	90.4764	211.224	130.983	261.915	216.12	145.809
Snta1	3	0	0	0	0	118	1	277.999
Sntb1	1	15	0	309	41	0	1	0
Sntb2	10290.9	13087	6621.03	11383.5	10498	11740	15092.9	16367.3
Snu13	1420.54	2340.27	2876.86	1839.14	2443.17	2108.41	2254.53	2214.83
Snupn	0	1	0	1	0	57	193	186
Snw1	796.35	830.354	888.093	1031.03	716.045	1104.79	2100.51	1964.15
Snx1	2144	933	1442	2618	2302	2077	4832	3165
Snx10	13029.9	18185.4	10938.9	17456.7	23463.6	23795.5	22955.5	22943.1
Snx11	0	436.999	252	273.645	581	731.001	938.005	864.004
Snx12	903.999	458	206	629.999	168	577	1115	569
Snx13	1953	1554	955.004	1843	394	1524	2929.01	1554.01
Snx14	539.905	261.746	471.687	399	498	787.953	1840.96	1119.79
Snx15	246	389	186	538.001	376	156	730.999	762
Snx16	0	48	0	12	43	88.9865	46	74
Snx17	427	755.29	1247	1136.36	902.387	2010.41	2704.56	2575.03
Snx18	21374.2	27187.1	25825.4	27375.5	28081.5	28510	37759.3	58726.6
Snx19	103	0	0	0	0	0	183	8
Snx2	715.172	436.201	761.177	271.51	424.854	1185.17	2350.09	1240.09
Snx20	46835	58598.8	78154.7	62823.9	79716.2	58619.9	37520	57556.2
Snx21	110.017	99.8622	270.155	333.307	121.007	176.299	405.147	89.857
Snx22	122.054	177.232	196.75	207.675	255.912	427.586	292.901	207.402
Snx24	1	0	39	2	0	2	61	0
Snx25	1	6	0	5	241.001	39	34	138
Snx27	612	487	756	1001	400	876.999	749.999	1133
Snx29	688	469	456	505	314	177	201	247
Snx3	18964.4	18021.6	15568.8	22233.4	21544.1	26158	21662.7	20054.2
Snx30	13.2144	240	45.1143	201.366	42.5293	62	283	185
Snx32	8.00022	7.00204	5.00052	5.00736	51.0071	47.0001	109.058	71.0001
Snx33	0	6	56	29	9	96	95	365
Snx4	1124.17	1750.31	1325.7	2405.84	2454.01	2680.35	6335.17	3898.72
Snx5	1260.57	366	1272.35	1024	1002.59	747.457	1206.12	1054.33
Snx6	3603.91	2968.99	3380.02	2939.06	2744.04	4362.93	4962.89	5127.95
Snx8	2570.99	1018.99	1040	1323	1205	1115	916	2022.99
Snx9	620	1316	275	1091	1071	1404	2308	1558
Soat1	22782.1	16516.3	17578.8	19202.2	16954.6	16225.3	20190.6	15398.5
Soat2	1154.01	971.995	2175.01	955.996	1729.98	813.997	881.994	1054.01
Socs1	37540.4	46921.1	88613.1	49057.3	60887.3	21008.6	18437.6	21606
Socs2	16	26.6072	45.2307	60.3348	47.6552	92.6506	36.7077	45.2761
Socs3	98296.6	61084.2	151586	55645.2	89817	38084	68596	122399
Socs4	1631	2150	1632	2307.99	1672	2031	1746	2549
Socs5	10	125	11	64	51	0	80	7
Socs6	254	201	155	13	0	29	355	257
Socs7	104	92	172	16	50	213	30	21
Sod1	215.299	413.622	221.07	387.74	533.325	337.271	495.427	679.758
Sod2	8654.19	14976.6	9155.47	23163.2	41246.3	45567.7	23888.2	36889.8
Soga1	0	0	19	0	0	0	36	10
Son	7827.14	8500.09	9362.19	14934.7	10376.1	9861.95	6796.08	6770.96
Sorbs1	213	164	274	74	589	271	612	300
Sord	83.7774	145.658	93.6542	19	411.595	377.435	331.362	601.106
Sorl1	16981.3	11771	15404.6	14575.5	13667.6	11225.8	20061.8	19098.2
Sort1	436	554.998	896.001	289	83	609	1810.01	471.998
Sos1	297	150	80	616.001	21	612	243	498
Sos2	771.998	504.999	794.997	476.001	341	633	786.002	1004
Sowahc	788	1306	612	1079	532	1346	1742	1794
Sox10	0	0	23	0	0	0	0	0
Sox13	128	0	114	0	0	1	0	105
Sox5	4	1	0	0	7	0	41	0
Sp1	344	1291	424	1848	811	2077.02	1110	1077.99
Sp100	11238.7	10753.9	14649.7	7581.27	11647.2	8690.86	11479.7	14776.9
Sp110	4572.39	7800.26	7601.08	7677.67	9021.64	4840.82	5473.69	6784.78
Sp140	25426.8	20446.7	24508.3	24122.1	23471.3	20479.9	20088.6	22312.6
Sp2	2793.01	1891.97	2598.06	2001.97	1441.79	856.997	1741.99	2231
Sp3	2426	2735.05	2700	3198.01	1855.99	4814	7406.9	7697.66
Sp3os	212	228	129	412	138	451	447	367.298
Sp4	1078	1052	762.999	1104	699	889	675	976.995
Sp9	9.15E-32	0	0	8.75E-38	0	3.90E-38	12	2.01E-39
Spa17	4	5	0	0	0	6	11	0
Spaca6	102	214	128	313	283	369	396	301
Spaca9	0	15	0	0	0	0	5	12
Spag1	19	26	36	37	173	48	56	24
Spag6l	0	0	0	0	32	0	0	0
Spag7	1221.37	1143.79	1349.29	1256.97	795	1475.94	2161.95	1737.82
Spag9	8999.11	16371.4	12448.1	16801.2	17455.5	11884.2	13137.5	19972.4
Sparc	5	0	0	17	0	62	58	6
Sparcl1	1	0	0	54	0	0	0	0
Spast	365	310	142	53	150	210	561.999	126
Spata1	1365.73	702.421	525.609	841.504	848.323	343.135	425.918	236.2
Spata13	1473.01	1273	1483	5090.02	2283.02	6272.72	3336.9	3990.97
Spata2	287	974	307	632	511	945	1056	1286
Spata21	0	2	1	12	0	5	6	3
Spata2l	0	0	60.41	227.001	3	0	99	316
Spata31d1a	0	0	0	47.1981	0	1	0	0
Spata46	0	0	0	0	2	0	17	0
Spata5	161	0	2	48	0	165	61.0043	334
Spata5l1	0	0	46	4	0	0	78	116
Spata6	233	0	218	203	22	168	236	284
Spata7	0	0	0	52	0	0	74	27
Spatc1	407.8	391.121	330.77	237.401	437.853	233.928	437.652	338.489
Spats2	0	0	0	0	0	153	0	0
Spc24	64	0	0	0	0	0	0	0
Spc25	65	0	0	0	0	0	0	0
Spcs1	705.998	1237.99	1077	2128	1344.02	3047.85	2483.02	1630.98
Spcs2	5968.46	4699.61	4301.36	6568.63	5708.16	10393.2	8038.42	3774.29
Spcs2-ps	762.427	534.314	490.627	680.221	498.87	818.623	577.58	337.789
Spcs3	388	914	171	618	550	1537	2132	618
Spdl1	87	0	87	133	0	32	43	155
Spdya	48	2.35237	0	34	0	2.22159	0	0
Specc1	91	107	78	33	70	366	630	503
Specc1l	135	0	0	44	0	206	79	0
Spef1	0	0	12.3678	40.8144	0	3.71046	13.5995	95.9999
Spef1l	101.34	240.961	245.51	416.765	292.045	213.786	189.516	56
Spef2	0	28	45	0	87	4	0	104
Speg	0	0	0	19	0	0	1	0
Spen	1882	1571	610.999	1693	1136	2253.99	1822.98	2007
Spg11	286.386	278.191	191.675	332.561	76.9191	253.497	252.783	209.916
Spg20	125	42	0	83	169	60	94	225
Spg21	6651.21	5577.91	4515.9	6067.88	5514.01	11862.7	11207.5	9866.64
Spg7	350	356	585	98.9999	339	313	530.001	749
Sphk1	740.902	116	303	330	305	163	81	343
Sphk2	2021.96	2880.97	2513.33	2328.72	3952.8	2653.79	3958.16	3649.7
Spi1	23447.1	34439.2	42007.5	38397.5	41957.1	63206.7	62050.5	64300.2
